53692 vois il                        bah tu vois il est .
53700 mais on                        peu , mais on ne
53706 pas avec                       j(e) joue pas avec toi .
53722 matin ou                       est le matin ou on
53735 jouer aussi                    i(l) veut jouer aussi un
53735 veut écouter                  ou i(l) veut écouter l'
53751 et il                          et il est malade en plus
53753 avait envie                    qu' il avait envie d'
53754 approcher hein                 trop l' approcher hein ,
53757 vas être                      , tu vas être malade
53766 veux écouter                  tu veux écouter la musique ?
53772 puis après                    et puis après , après on
53772 après on                      après , après on écout(e)ra
53776 faut apprendre                 faut apprendre à , à attendre
53790 maman et                       la maman et le papa .
53801 oies aussi                     , d' oies aussi i(ls)
53802 doit être                     , ça doit être difficile
53813 font alors                     qu' i(ls) font alors les
53813 canards et                     alors les canards et les
53822 mieux à                       tu arrives mieux à faire
53830 passer un                      va s(e) passer un bras
53836 pas y                          i(l) veut pas y arriver
53836 arriver hein                   pas y arriver hein .
53845 et on                          et on va s(e) mettre un
53848 vais aller                     te j(e) vais aller t(e)
53848 livres alors                   d' autres livres alors ,
53848 pas assez                      en aura pas assez .
53855 comment on                     sais maint(e)nant comment on dit
53859 veux être                     ah tu veux être dans mes
53861 puis après                    (et) puis après on , on
53861 après on                      (et) puis après on , on
53881 alors attends                  alors attends j(e) vais me ,
53882 mais on                        mais on a fermé le livre
53888 bon on                         c' est bon on est installées
53890 pas un                         c' est pas un livre
53892 plutôt un                     c' est plutôt un livre qui
53905 plutôt un                     est pas plutôt un avion
53918 puis on                        la crèche puis on la
53929 mais il                        oui , mais il s'
53937 p(e)tites euh                  a des p(e)tites euh virgules
53943 mais il                        mais il a perdu à quel
53963 alors est-ce                   ah , alors est-ce qu' il
53965 mais il                        mais il est pas très content
53968 faut aller                     qu' il faut aller au
53968 aller au                       il faut aller au lit
53975 mis un                         en ai mis un là
53993 ronds oui                      yeux tous ronds oui casimir
53994 aider à                       pour l' aider à s'
53998 faut avoir                     , il faut avoir bien
54006 regardes autre                 , tu regardes autre chose
54013 ben oui                        ben oui et alors ?
54013 et alors                       ben oui et alors ?
54016 et alors                       et alors ?
54017 bien avoir                     il aime bien avoir des
54023 et aussi                       et aussi (il) y a la
54029 ben oui                        eh ben oui .
54033 sont où                       i(ls) sont où tes pouces ?
54035 et alors                       et alors t(u) as deux petits
54035 doigts et                      deux petits doigts et deux
54037 as aussi                       t(u) as aussi les pouces du
54039 raconter une                   commence à raconter une histoire
54041 mais il                        à hippolyte mais il lui
54045 et un                          une renarde et un renard .
54056 ben oui                        oui ben oui .
54059 mais oui                       mais oui , t(u) as raison
54060 ressemblent un                 elles se ressemblent un peu
54067 dit à                         que i(l) dit à hippolyte
54078 bien on                        eh bien on se mouche .
54082 avais un                       t(u) en avais un p(e)tit
54090 puis après                    et puis après qu' est-ce qu'
54103 tours et                       trois p(e)tits tours et puis voilà
54106 ben oui                        ben oui , c' est une
54110 garçon il                     , le garçon il se
54111 et i(ls)                       là , et i(ls) sont
54112 tapent hein                    ils se tapent hein .
54125 et elle                        en va et elle dit
54125 dit au                         et elle dit au revoir
54132 alors i(l)                     l' eau alors i(l) va
54137 rentres à                     tu rentres à la maison ?
54140 ben oui                        ben oui , parc(e) que quand
54143 regarder encore                tu veux regarder encore ?
54148 sont étonnants                bateaux qui sont étonnants ,
54150 ben oui                        ah ben oui .
54152 lisait un                      si on lisait un autre
54164 alors on                       alors on lit l' histoire ou
54166 fait i(l)                      , i(l) fait i(l) met
54179 sert à                        là ça sert à quoi ça
54183 sert à                        , ça sert à quoi
54188 peux euh                       comment tu peux euh ?
54202 ben on                         ben on a tout , on
54204 sert à                        ça sert à quoi ?
54205 sert à                        ah ça sert à faire comme
54211 fait à                        docteur , fait à ,
54213 sont oui                       i(ls) sont oui ils étaient dans
54222 maman elle                     pendant qu(e) maman elle donne à
54228 alors on                       alors on va s(e) mettre là
54233 images ensemble                plutôt les images ensemble ?
54235 tout alors                     pas du tout alors dis
54244 piqûres à                    fait des piqûres à tous
54245 vois i(l)                      puis j(e) vois i(l) s
54246 et après                      et après i(l) s montent dans
54246 après i(l)                    et après i(l) s montent dans
54249 vont où                       i(ls) vont où ?
54251 volent au                      i(ls) volent au d(e)ssus d(e) la
54253 bonbons ou                     est des bonbons ou c'
54255 et on                          oh , et on voit
54255 voit une                       et on voit une piqûre
54256 exprès il                     sans faire exprès il a appuyé
54297 alors i(ls)                    alors i(ls) descendent .
54298 et i(ls)                       et i(ls) vont où ?
54298 vont où                       et i(ls) vont où ?
54301 et i(ls)                       et i(ls) vont couler , alors
54302 ben oui                        ah ben oui , effectivement !
54303 mais heureusement              ah mais heureusement .
54306 vois i(ls)                     tu vois i(ls) sont dessus ?
54312 veux aller                     tu veux aller faire dodo ?
54314 jouer au                       veux pas jouer au docteur
54316 alors après                   alors après qu' est-ce qui s(e)
54320 et i(ls)                       et i(ls) font des piqûres à
54320 piqûres à                    font des piqûres à qui
54321 arbres avec                    dans les arbres avec les
54328 et après                      et après ?
54330 en hauteur                     lit , en hauteur ,
54331 alors ils                      alors ils apportent t(u) as vu
54333 et après                      mh , et après qu' est-ce
54334 sont en                        ben (il)s sont en train
54336 et après                      et après ?
54338 ben i(l)                       ben i(l) va bien .
54340 fais avec                      ce tu fais avec ton
54346 et après                      et après i(ls) repartent .
54346 après i(ls)                   et après i(ls) repartent .
54350 ben alors                      oh ben alors celui là ,
54355 animaux i(l)                   pourquoi les animaux i(l) s ont
54358 question euh                   est une question euh .
54369 jouer au                       tu veux jouer au livre ?
54381 es endormie                    t ' es endormie tard
54387 met une                        on t(e) met une couverture ?
54404 sais elle                      tu sais elle est en train
54404 donner à                      finir de donner à manger
54404 manger à                      donner à manger à ,
54406 faut être                     (il) faut être en forme parc(e)
54418 assoit ici                     on s' assoit ici ?
54419 amuser avec                    va s' amuser avec la
54425 parles autrement               et tu parles autrement marie .
54427 jouer avec                     tu veux jouer avec la valise
54435 as été                       tu as été très malade ?
54441 ben il                         et ben il faut le réparer
54441 maintenant hein                le réparer maintenant hein .
54445 vas examiner                   que tu vas examiner ?
54446 comment on                     alors comment on fait l(e) doctor
54447 vas écouter                   tu vas écouter son coeur ?
54454 lacet aussi                    avec le lacet aussi ?
54456 es en                          , tu es en train
54458 enfants ou                     à des enfants ou à
54459 alors on                       alors on lit l' histoire ?
54463 jouent au                      lapinous se jouent au ?
54478 puis elle                      et puis elle est allé chercher
54481 puis elle                      et puis elle met ça ,
54485 pas elle                       ' est pas elle est
54485 pas un                         elle est pas un docteur
54488 dit aïe                       , il dit aïe ,
54498 main était                    ma main était sale ?
54506 ben oui                        oui , ben oui , je
54506 soigner ici                    choses pour soigner ici ,
54507 pris une                       t(u) as pris une amande
54509 faut être                     faut être très fort .
54511 cartes aussi                   puis les cartes aussi .
54512 jouer avec                     tu veux jouer avec ?
54513 ben oui                        ben oui .
54514 étais en                      que t(u) étais en train
54515 avais encore                   j' avais encore très mal à
54526 pas être                      ça doit pas être très grave
54531 alors on                       alors on joue aux cartes ?
54532 comment on                     tu sais comment on joue
54534 comment on                     alors , comment on fait ?
54536 ben oui                        ben oui !
54537 sont aussi                     , ce sont aussi des
54540 jouer aux                      lunettes pour jouer aux cartes
54545 comment on                     t(e) rappelles comment on joue
54549 as un                          toi t(u) as un huit .
54549 un huit                        t(u) as un huit .
54552 as et                          a un as et puis
54553 donnes une                     tu les donnes une par
54553 cartes et                      une tes cartes et puis
54553 puis autrement                 cartes et puis autrement tu
54555 mais on                        gagné , mais on les
54556 mets une                       voilà allez mets une carte ici
54559 retournes et                   tu la retournes et tu la
54564 prends une                     tu prends une carte ?
54567 jouer avec                     as dû jouer avec et
54567 et on                          ta valise et on s'
54567 pas aperçu                    en est pas aperçu ,
54575 était où                     on en était où ?
54577 ben il                         ah ben il est là petit
54581 beaucoup à                    elle ressemble beaucoup à la
54582 est aussi                      c' est aussi un une personne
54583 plus où                       ne sais plus où .
54595 dedans il                      dedans il y a une petite
54595 puis euh                       , et puis euh comme
54597 après on                      que , après on pourra
54603 fait un                        ça fait un bruit désagréable dans
54607 veux écouter                  , tu veux écouter ,
54607 sauras après                  ça tu sauras après ,
54616 alors on                       alors on continue l' histoire de
54618 histoires hein                 des petites histoires hein dans
54619 ben oui                        alala ben oui .
54623 avais un                       j' en avais un pris
54623 pris un                        avais un pris un ici
54633 médecin ordonne               le médecin ordonne du grand air
54644 pansement et                   un pansement et puis aussi un
54644 puis aussi                     pansement et puis aussi un
54647 voit encore                    on la voit encore la
54654 puis elle                      et puis elle , ne s'
54658 médecin ordonne               le médecin ordonne du grand air
54659 alors elle                     alors elle va faire du sport
54665 ben elle                       ben elle lache la raquette euh
54666 coup elle                      mal du coup elle lache
54667 fait aïe                      ça fait aïe et là elle
54670 alors elle                     alors elle va faire un autre
54672 patins à                      les patins à roulettes !
54673 ben une                        et ben une aut(re) tout à
54673 fait encore                    si i(l) fait encore soleil
54674 hein on                        hein on ira en faire dehors
54675 pas à                         pas , pas à l' intérieur
54677 parquet i(l)                   que le parquet i(l) ,
54677 tellement aimer                va pas tellement aimer le
54682 vois elle                      mais tu vois elle ,
54683 hein elle                      hein elle est assise .
54684 pas elle                       elle va pas elle ne
54691 sont encore                    tes lunettes sont encore cassées
54699 patin à                       patins du patin à roulettes
54700 résultat est                  , le résultat est catastrophique
54701 pas encore                     les a pas encore mises
54705 chemin elle                    sur le chemin elle est
54712 début elle                    , au début elle est
54714 début alors                   est le début alors elle
54714 alors elle                     le début alors elle fait
54714 fait attention                 alors elle fait attention .
54715 mais après                    mais après elle , elle va
54715 après elle                    mais après elle , elle va
54716 aller et                       se laisse aller et elle
54716 et elle                        laisse aller et elle est
54716 et elle                        trop contente et elle finit
54718 non elle                       ah non elle ne se met
54721 taper avec                     consiste à taper avec ça
54723 puis avec                      et puis avec cette partie là
54724 mais elle                      mais elle , elle n' y
54729 et oui                         et oui .
54732 non elle                       non elle est pas bien contente
54733 ben alors                      ah ben alors voilà , voilà
54735 bras aussi                     un le bras aussi dans
54737 bras avec                      cassée le bras avec le
54740 finalement elle                mais , finalement elle est
54742 non elle                       ben non elle l' a gardé
54744 et elle                        bras , et elle s'
54745 alors elle                     alors elle va au lit du
54745 coup et                        lit du coup et elle
54745 et elle                        du coup et elle se
54752 bien aller                     tu aimes bien aller dans les
54754 piscines à                    a des piscines à bulles
54755 ben oui                        et ben oui .
54756 nous on                        nous on en a pas .
54759 pas à                         t(a) arrives pas à les
54767 montres un                     tu me montres un petit
54767 connais avec                   que tu connais avec ce
54772 fois il                        des fois il pleure , ah
54790 tiges eh                       des cotons tiges eh oui .
54801 jardin on                      dans le jardin on a
54812 et oui                         et oui .
54824 et oui                         musique , et oui .
54825 dehors y                       , donc dehors y a
54825 dedans y                       puis , dedans y a
54829 fais avec                      que tu fais avec .
54830 maman à                       tu aides maman à faire
54832 fais avec                      que tu fais avec ce
54846 ben oui                        ah ben oui tu reconnais .
54858 dessiner une                   ont voulu dessiner une ?
54873 aller où                      est pour aller où ,
54877 yeux encore                    a les yeux encore ouverts
54887 mais i(l)                      mais i(l) i(l) va avoir du
54897 fais une                       puis tu fais une ,
54897 fais une                       , tu fais une photo
54900 ben oui                        ah ben oui i(l) sourit .
54904 cassettes et                   pour les cassettes et puis
54905 et oui                         et oui .
54906 mais on                        ouais mais on on va arrêter
54908 non on                         non non on va pas écouter
54908 pas écouter                   on va pas écouter de
54910 veux on                        si tu veux on va faire
54916 avait oublié                  on avait oublié .
54919 et où                         et où est ton appareil photo
54921 bon il                         ah bon il est pas beau
54928 ressemblent à                 oui qui ressemblent à ceux
54928 yeux un                        avec des yeux un nez
54928 nez une                        yeux un nez une bouche
54934 ben on                         ben on va essayer d(e) trouver
54934 trouver un                     essayer d(e) trouver un maillot
54934 bain une                       maillot d(e) bain une pièce
54937 crois oui                      oui je crois oui .
54943 rappelles une                  tu te rappelles une rose qu'
54943 ont euh                        alyzée t' ont euh t'
54944 sont euh                       qu' elles sont euh .
54945 est euh                        c(e) qui est euh pour
54946 aller à                       est pour aller à la
54947 souvent y                      la plage souvent y a
54947 bonnet ou                      ou un bonnet ou un
54948 as une                         toi t(u) as une casquette
54949 pourrais avoir                 que tu pourrais avoir un
54950 avais un                       t(u) avais un chapeau de paille
54953 as envie                       t' as envie d' une datte
54955 maman ont                      papa et maman ont ?
54956 comment on                     comment on appelle ça , l'
54960 histoires avec                 connais des histoires avec des
54963 filles ont                     que les filles ont peur
54964 histoires avec                 connais des histoires avec des
54965 histoires avec                 lu des histoires avec des
54971 pourtant ils                   pourtant ils ont l' air gentil
54982 vois il                        transat tu vois il est
54997 maman oui                      allo maman oui .
54998 as eu                          oui tu as eu marie au
55000 dis ah                         as rien dis ah .
55001 ben écoute                    ah ben écoute ben je vais
55003 ben au                         allez , ben au revoir à
55007 parles anglais                 tu parles anglais ?
55011 ben alors                      bon bon ben alors heuh
55011 alors heuh                     bon ben alors heuh voilà
55011 ben elle                       heuh voilà ben elle t'
55012 ben à                         bon ben à bientôt aur(e)voir .
55016 manger et                      vais te manger et puis
55016 puis i(l)                      manger et puis i(l) croque
55025 han un                         han un éléphant !
55031 ben oui                        ben oui .
55032 non il                         non il est pas plus grand
55044 as envie                       si tu as envie de
55044 enregistrement hein            pendant l' enregistrement hein !
55047 ben on                         eh ben on s' assoit ?
55054 tien il                        et le tien il est allongé
55057 fait un                        j' ai fait un grand
55058 fais un                        j(e) fais un petit trait ?
55059 toujours avec                  toujours avec la règle ?
55070 rappelles un                   tu te rappelles un peu ?
55077 doigts alors                   nom des doigts alors .
55078 ben on                         ben on l(e) prendra après ,
55079 jouer ensemble                 on va jouer ensemble .
55086 peut écrire                   ou on peut écrire si tu
55093 ben on                         ben on peut pas changer parce
55103 peut aller                     qu' elle peut aller à
55103 aller à                       elle peut aller à aussi
55116 pas assez                      j' ai pas assez ,
55116 pas assez                      j' ai pas assez d(e)
55122 pas assez                      j' ai pas assez de force
55124 ben oui                        oh ben oui , c' est
55129 ben il                         ah ben il est parti .
55130 puis il                        là (et) puis il est
55135 doivent être                  , qui doivent être en
55139 sont en                        là qui sont en train
55142 ben oui                        ben oui tu n' es pas
55151 et à                          long cou et à sa
55151 feuilles au                    attrappe les feuilles au sommet
55153 et elle                        ah oui et elle est de
55156 lever et                       à se lever et à
55156 et à                          se lever et à se
55156 coucher elle                   à se coucher elle dort
55158 lever ou                       de se lever ou d(e)
55158 coucher elle                   d(e) se coucher elle préfère
55159 pris appui                     elle a pris appui sur
55159 puis elle                      arbre et puis elle dort
55163 bébés eux                    que les bébés eux ils
55163 eux ils                        les bébés eux ils peuvent
55163 papas et                       est les papas et les
55168 ben oui                        ben oui .
55169 coucher oui                    peuvent se coucher oui .
55174 blancs et                      qui sont blancs et noirs
55194 ben oui                        ah ben oui .
55197 est où                        il est où ?
55204 vraiment un                    c' est vraiment un loup
55213 fait une                       cochon qui fait une maison
55213 maison en                      fait une maison en brique
55214 fait une                       cochon qui fait une maison
55214 maison en                      fait une maison en brique
55218 cochons ils                    , p(e)tit cochons ils ont
55219 finalement est-ce              mais finalement est-ce que , est-ce
55226 et ils                         et ils te fait peur celui
55240 ben attends                    ah ben attends , j(e) vais
55248 ben ils                        ben ils , ils ne disent
55253 ben il                         , eh ben il consiste
55261 loup aussi                     est un loup aussi celui
55263 loups hein                     entouré de loups hein .
55267 vraiment un                    c' est vraiment un loup
55268 doit être                     ah ça doit être là .
55278 sais où                       tu sais où il est ,
55286 mieux après                   ça va mieux après ?
55292 mais euh                       mais euh la maman lapin elle
55292 lapin elle                     la maman lapin elle est
55295 maman écureuil                canne et maman écureuil très
55295 rendent aussitôt              colère se rendent aussitôt chez
55296 elles et                       lui disent elles et vous
55308 bruit avec                     fait du bruit avec les
55309 es obéissante                 tapis tu es obéissante .
55310 as obéi                       tu as obéi .
55312 mais on                        oui mais on va pas le
55313 maint(e)nant on                maint(e)nant on va continuer à parler
55313 continuer à                   on va continuer à parler
55316 gronder hein                   s(e) font gronder hein .
55318 fiers hein                     sont pas fiers hein !
55322 mais elle                      les gronde mais elle les
55323 quand euh                      fait ça quand euh ,
55323 pas hein                       qui va pas hein qui
55334 jardin il                      dans son jardin il a pas
55334 pas envie                      il a pas envie que
55334 carottes euh                   prendre ses carottes euh ,
55339 quand y                        tu sais quand y a des
55339 quand y                        lapins , quand y a
55344 p(e)tits animaux               des p(e)tits animaux comme ça .
55349 ben il                         eh ben il , il c'
55349 lapins ou                      à des lapins ou à
55371 peins avec                     tu as peins avec papa
55382 as envie                       t(u) as envie ?
55384 as appris                      qui t(u) as appris c(e)
55388 dit on                         t' as dit on mange
55388 sucettes ou                    pas de sucettes ou on
55388 sinon on                       parce que sinon on va
55392 vas être                      grossis tu vas être comment
55397 faut avoir                     faut avoir mal pour grossir ?
55399 manger heuh                    faut manger heuh beaucoup beaucoup beaucoup
55400 sucreries euh                  , des sucreries euh .
55405 pas une                        c' (est) pas une bonne idée
55406 ben oui                        ben oui , mais c' est
55406 pas une                        c' est pas une bonne
55412 as eu                          longtemps tu as eu une
55420 rien hein                      ça changera rien hein que
55422 jouait à                      si on jouait à la
55424 comment on                     m(e) montrer comment on fait
55424 fait euh                       comment on fait euh ,
55424 comment on                     euh , comment on fait
55429 boîtes y                      dans les boîtes y a
55432 alors euh                      alors euh , t(u) as pas
55435 as euh                         tu as euh , tu as
55435 crevettes avec                 as des crevettes avec des
55437 alors on                       alors on les cuit ?
55442 tourner un                     p(eu)t êt(re) tourner un p(e)tit
55466 alors on                       alors on , on enlève l'
55466 puis on                        argent (et) puis on met
55466 plutôt euh                    on met plutôt euh des
55469 pas euh                        i(l) faut pas euh mett(re)
55477 alors on                       alors on enlève l' argent ?
55478 puis on                        , et puis on met
55478 met euh                        puis on met euh on
55481 bon on                         bon on peut enlever le .
55481 peut enlever                   bon on peut enlever le .
55483 peut enlever                   on peut enlever le poele .
55492 bon hein                       va êt(r)e bon hein des
55497 veux aussi                     tu en veux aussi ?
55516 verres en                      les deux verres en même
55518 ben on                         bon ben on va préparer euh
55518 préparer euh                  on va préparer euh .
55520 préparer un                   j(e) vais préparer un plateau ,
55527 mets un                        , j(e) mets un p(e)tit
55540 pas encore                     c' est pas encore sec .
55541 mis un                         tu as mis un p(e)tit
55541 pas encore                     c' est pas encore sec
55542 faut attendre                  i(l) faut attendre deux trois minutes
55546 rien à                        y a rien à faire .
55554 arrêtes un                    tu arrêtes un peu ces simagrées
55558 vas aller                      tu vas aller direction la chambre
55561 soit une                       qu(e) ce soit une bonne
55576 sirop à                       ton sirop à la menthe ,
55609 matin avec                     fait ce matin avec papa
55623 fait avec                      tu as fait avec un
55636 pinceaux ont                   dire les pinceaux ont les
55640 sais elles                     ben tu sais elles sont ,
55651 avait essayé                  ton papa avait essayé j(e) crois
55668 part un                        ça part un p(e)tit peu .
55669 fait une                       que ça fait une petite
55681 fais attention                 tu fais attention qu(e) ce .
55686 pas une                        c' (é)tait pas une bonne idée
55688 puis on                        et puis on va essayer d'
55690 puis on                        puis on enl(ève) , on enlève
55691 as encore                      tu en as encore sur
55692 as encore                      t(u) en as encore là
55696 pas à                         j' arriverais pas à m'
55700 ben oui                        ah ben oui .
55708 pas eux                        c' est pas eux .
55710 et y                           et y a plein de couleurs
55712 voulais entendre               , j(e) voulais entendre la
55721 alors est-ce                   alors est-ce qu' il dort ?
55725 pas une                        c' est pas une super
55728 carton hein                    voiture en carton hein .
55729 alors elle                     alors elle est pas tout à
55730 vas où                        tu vas où ?
55732 est où                        c' est où ?
55738 ben oui                        et ben oui .
55747 vas à                         alors tu vas à nevers ?
55750 chaussures est                 armoire des chaussures est fermée
55752 pas où                        j(e) vois pas où est
55756 ouvres euh                     que tu ouvres euh l'
55764 ben alors                      et ben alors oui tu peux
55764 alors oui                      et ben alors oui tu peux
55766 dos ou                         dans l(e) dos ou j(e)
55773 voyager alors                  prête à voyager alors .
55776 chaud ou                       i(l) fait chaud ou i(l) fait
55777 froid et                       i(l) fait froid et chaud en
55777 chaud en                       froid et chaud en même
55782 aies une                       qu(e) t(u) aies une écharpe
55784 en haut                        elle est en haut c' est
55788 vas avoir                      donc tu vas avoir très
55788 chaud hein                     avoir très chaud hein .
55789 pas où                        je sais pas où ils
55789 rouges hein                    sont les rouges hein .
55790 ranger avec                    dû les ranger avec les
55790 affaires euh                   avec les affaires euh de
55792 gants avec                     paire de gants avec les
55794 quand i(l)                     les met quand i(l) quand
55794 quand i(l)                     la montagne quand i(l) fait
55796 pas essayé                    n' as pas essayé .
55801 comment on                     comment on s' y prend ?
55806 es encore                      toi t(u) es encore t(u)
55810 rien alors                     t(u) arrives rien alors .
55811 rien à                        t(u) arrives rien à faire ?
55818 as un                          , t(u) as un serre
55824 bébés i(l)                   que les bébés i(l) s
55824 froid à                       ont très froid à la
55826 oreilles euh                   les oreilles euh le crâne .
55834 fais attention                 ben tu fais attention .
55837 vois avec                      touches tu vois avec le
55837 paillettes elles               , les paillettes elles ,
55839 simplement attention           tu fais simplement attention .
55844 ben oui                        ben oui c' est pa(r)c(e) que
55844 tombées également            , sont tombées également .
55846 non on                         oh ben non on peut p(l)us
55846 maint(e)nant elles             les remettre maint(e)nant elles sont
55850 bien au                        et bien au r(e)voir madame .
55862 attention à                   faut faire attention à ton micro
55864 pas avoir                      tu vas pas avoir froid
55864 froid hein                     pas avoir froid hein .
55865 vas au                         tu vas au travail ?
55866 puis y                         suite et puis y a
55875 pas y                          tu vas pas y arriver
55880 mets euh                       j(e) le mets euh sur
55884 hein on                        hein on est on va l(e)
55884 autrement y                    pa(r)c(e) qu' autrement y a
55890 es au                          t(u) es au travail ?
55893 pas avec                       l(e) fais pas avec le
55895 pas un                         t(u) es pas un ,
55895 pas un                         t(u) es pas un bébé
55897 fais avec                      tu fais avec quoi ?
55900 pas avec                       non pas avec le pied marie
55901 jouet et                       abîmer le jouet et c'
55901 jouet il                       est ce jouet il est
55901 pas à                         il est pas à toi
55904 est aussi                      ça c' est aussi un nuage
55908 dit avec                       j' ai dit avec les
55913 alors on                       alors on enlève quoi ?
55921 ben oui                        ben oui mais avec des gants
55921 mais avec                      ben oui mais avec des gants
55946 bon hein                       était très bon hein .
55949 faut aller                     i(l) faut aller m(e) rechercher autre
55949 rechercher autre               aller m(e) rechercher autre chose
55954 pas à                         on prépare pas à manger avec
55954 manger avec                    pas à manger avec un
55955 laves encore                   tu laves encore ?
55971 peut êt(re)                   tu enlèves peut êt(re) l'
55972 vas avoir                      autrement tu vas avoir euh
55974 veux aller                     tu veux aller aux toilettes c'
55974 aller aux                      tu veux aller aux toilettes c'
55983 bien elle                      et bien elle l' attend .
55990 non elle                       non , non elle est pas
55998 as écrit                      qu(e) tu as écrit ?
55999 mais on                        oui mais on a dit qu'
55999 pas écrire                    i(l) fallait pas écrire sur
56000 mais on                        donne , mais on écrit
56008 ben oui                        ben oui on l' a vu
56008 monsieur oui                   chez le monsieur oui .
56010 était en                      quand on était en vacances .
56012 et oui                         et oui .
56020 t il                           s(e) passe t il ?
56024 pas allumé                    l' as pas allumé .
56026 crois hein                     j(e) crois hein qu' y a
56028 beaucoup utilisé              l' as beaucoup utilisé ?
56029 ben alors                      ah ben alors c' est normal
56029 soient usées                  les piles soient usées .
56032 alors il                       ah ou alors il est peut
56032 peut êt(re)                   il est peut êt(re) dans
56033 dos euh                        sac à dos euh marron
56034 alors il                       ah ou alors il est dans
56041 vois on                        ben tu vois on retrouve
56044 sais on                        tu sais on préfère faire ça
56045 essaies une                    tu essaies une fois mais on
56045 mais on                        une fois mais on va
56045 plutôt en                     on va plutôt en faire
56047 et un                          et un père et un voisin
56047 et un                          un père et un voisin
56051 as essayé                     donc tu as essayé une fois
56051 fois on                        essayé une fois on recommenc(e)ra
56053 ranges et                      tu la ranges et puis on
56053 puis on                        ranges et puis on l'
56058 ben alors                      ben alors on prend l(e) livre
56058 alors on                       ben alors on prend l(e) livre
56058 p(u)is on                      livre , p(u)is on s'
56068 carton y                       sur le carton y a
56068 escargot et                    a un escargot et un
56068 et un                          un escargot et un canard
56068 canard en                      et un canard en effet
56069 alors est-ce                   alors est-ce que c' est .
56074 escargot y                     de l' escargot y a
56082 et alors                       et alors qu' est-ce qu' elle
56083 dit elle                       elle dit elle dit euh que
56083 dit euh                        dit elle dit euh que
56083 lapins i(l)                    les p(e)tits lapins i(l) s
56088 pas à                         n' iront pas à la
56089 ben oui                        oh ben oui il a changé
56091 alors on                       alors on tourne la page ?
56094 bain hein                      maillots d(e) bain hein .
56097 et un                          une bouée et un maillot
56098 et oui                         et oui .
56099 bouées autour                 garde ses bouées autour d(e)
56099 bras hein                      d(e) ses bras hein .
56100 peut êt(re)                   que ça peut êt(re) dang(e)reux
56101 ben oui                        ben oui mais même si ça
56102 sinon on                       sinon on n(e) va pas à
56102 pas à                         n(e) va pas à la
56105 es embêtée                   ah tu es embêtée par le
56107 ben on                         on ben on va pas sortir
56110 dit euh                        qu' elle dit euh la
56113 dit elle                       qu' elle dit elle demande
56114 dit aussi                      qu' elle dit aussi ?
56119 et oui                         et oui !
56121 et oui                         et oui elle saute dans les
56124 p(e)tits enfants               ça les p(e)tits enfants et
56124 enfants et                     les p(e)tits enfants et puis
56124 puis on                        enfants et puis on les
56124 bras après                    dans ses bras après .
56125 fois avec                      ça des fois avec marie
56126 pas assez                      que j'suis pas assez costaud
56127 lapin elle                     la maman lapin elle est
56129 et alors                       et alors philipon lui il ,
56135 peut êt(re)                   peut êt(re) qu' i(l) veut monter
56138 ben on                         ah ben on verra quand on
56140 bouées en                     des belles bouées en forme
56144 et oui                         et oui .
56147 apprend à                     un qui apprend à nager
56151 non une                        , et non une dame
56152 dit un                         donc on dit un maître dans
56154 et un                          et un maillot de bain .
56174 t il                           s(e) passe t il ?
56179 est où                        on est où ?
56182 et oui                         et oui .
56189 pied il                        mais le pied il est
56193 es allée                      t(u) y es allée une
56194 as eu                          t(u) as eu peur .
56196 as eu                          pourquoi t(u) as eu peur
56198 mais on                        bah oui mais on en a
56198 fait avec                      a pas fait avec lea
56199 fait avec                      en a fait avec qui
56203 comment i(l)                   ah et comment i(l) s' appelle
56208 et ale                         pie et ale hein les deux
56209 puis on                        et puis on en a fait
56209 fait aussi                     en a fait aussi avec
56218 et oui                         et oui .
56227 trouver une                    tu vas trouver une glace
56228 trouver une                    tu veux trouver une sucette ?
56233 vois une                       t(u) en vois une hein
56239 manges une                     que tu manges une gauffre
56239 as une                         que tu as une sucette
56244 doit êt(re)                   bah ça doit êt(re) bon hein
56244 bon hein                       doit êt(re) bon hein .
56250 et oui                         et oui !
56255 vas êt(re)                    tu vas êt(re) comme ça après
56260 questions et                   poses des questions et j(e)
56263 pied alors                     est un pied alors .
56271 fait une                       celui qui fait une maison
56275 maisons en                     fait des maisons en quoi
56281 suffisamment entendu           l' a suffisamment entendu .
56284 est euh                        que c' est euh ,
56284 maison en                      fait sa maison en briques
56289 crois oui                      oui je crois oui .
56292 d été                        qui a d été dessiné
56296 dit attention                  panneau il dit attention il
56296 attention il                   il dit attention il y
56297 attention à                   donc faîtes attention à eux .
56298 êtes euh                      quand vous êtes euh en
56299 pas en                         n(e) sont pas en voiture
56299 vois ils                       i(ls) tu vois ils marchent
56304 vois il                        tu vois il est délimité par
56309 est aussi                      , c' est aussi ça
56327 est alors                      que c' est alors ?
56328 et oui                         et oui c' est aussi un
56328 est aussi                      oui c' est aussi un
56334 hein elle                      très solide hein elle est
56335 jouer avec                     pourra plus jouer avec .
56339 pas à                         n(e) vont pas à l'
56341 mais i(l)                      oui mais i(l) faut êt(re) des
56341 faut êt(re)                   mais i(l) faut êt(re) des
56341 aller à                       enfants pour aller à l'
56342 mais un                        oui mais un bébé c' est
56343 faut êt(re)                   faut êt(re) une petite fille ou
56343 aller à                       garçon pour aller à l'
56346 ans et                         a deux ans et demi
